id_log,tipo_acao,id_pagamento,tipo_pagamento_id_tipo_pagamento,valor_pago,data_pagamento,DataHoraOperacao,ExecutedBy
6083,INSERT,5506,5,532.3,2024-05-12 18:15:25.798845,2024-05-12 18:19:09.798845,rezendelais
6084,UPDATE,5506,5,633.06,2024-05-12 18:15:25.798845,2024-05-14 18:19:19.798845,vitor79
6085,INSERT,5507,1,454.37,2023-12-16 08:15:53.840528,2023-12-16 08:18:39.840528,vieirabella
6086,INSERT,5508,5,792.0,2022-11-23 11:30:47.856808,2022-11-23 11:31:03.856808,npacheco
6087,INSERT,5509,4,51.15,2022-12-29 09:45:27.443569,2022-12-29 09:47:28.443569,noah34
6088,INSERT,5510,5,294.42,2024-10-04 15:00:01.569838,2024-10-04 15:02:00.569838,freitasemanuella
6089,INSERT,5511,1,247.7,2023-04-09 14:30:22.218118,2023-04-09 14:31:32.218118,nicole53
6090,INSERT,5512,5,398.86,2023-05-27 09:45:31.475743,2023-05-27 09:50:07.475743,ninada-rosa
6091,INSERT,5513,1,325.35,2023-11-28 16:15:25.793918,2023-11-28 16:16:14.793918,davi-lucas52
6092,UPDATE,5513,1,271.57,2023-11-28 16:15:25.793918,2023-11-29 16:15:34.793918,mendesdavi-lucca
6093,INSERT,5514,1,794.32,2023-03-31 08:15:01.475852,2023-03-31 08:18:02.475852,davi-miguel57
6094,INSERT,5515,3,679.08,2024-01-25 09:45:57.659207,2024-01-25 09:48:04.659207,luna00
6095,INSERT,5516,2,192.6,2023-06-07 13:15:54.254635,2023-06-07 13:19:29.254635,marina46
6096,INSERT,5517,3,77.39,2022-07-10 08:15:49.671851,2022-07-10 08:18:04.671851,agatha38
6097,INSERT,5518,5,63.58,2024-12-15 12:45:56.136426,2024-12-15 12:47:14.136426,msilva
6098,UPDATE,5518,5,67.94,2024-12-15 12:45:56.136426,2024-12-17 12:48:02.136426,caldeirajoaquim
6099,INSERT,5519,1,390.34,2024-01-19 17:45:34.604024,2024-01-19 17:48:14.604024,luiz-gustavo71
6100,INSERT,5520,2,729.6,2022-08-28 10:00:37.749631,2022-08-28 10:02:46.749631,oliviarezende
6101,INSERT,5521,1,251.65,2025-01-05 14:15:52.270240,2025-01-05 14:19:41.270240,ramosotavio
6102,UPDATE,5521,1,230.47,2025-01-05 14:15:52.270240,2025-01-06 14:20:43.270240,davi-luiznovais
6103,INSERT,5522,4,72.49,2024-06-25 12:30:43.038970,2024-06-25 12:31:26.038970,joao-pedro14
6104,INSERT,5523,2,641.89,2022-09-03 15:45:12.773475,2022-09-03 15:46:44.773475,luigi23
6105,INSERT,5524,4,541.75,2024-03-17 13:45:56.607225,2024-03-17 13:48:03.607225,arthur61
6106,INSERT,5525,2,785.43,2023-05-31 15:00:04.809075,2023-05-31 15:04:09.809075,luizafernandes
6107,INSERT,5526,2,394.51,2025-01-11 17:30:55.498634,2025-01-11 17:35:43.498634,isaaccosta
6108,INSERT,5527,1,251.49,2023-02-16 09:15:33.385091,2023-02-16 09:16:10.385091,maria-sophiaborges
6109,UPDATE,5527,1,294.84,2023-02-16 09:15:33.385091,2023-02-20 09:18:13.385091,ynovaes
6110,INSERT,5528,4,163.17,2024-03-19 09:00:11.414574,2024-03-19 09:02:32.414574,pimentalucca
6111,INSERT,5529,3,682.43,2023-02-15 12:15:18.172400,2023-02-15 12:18:02.172400,urios
6112,INSERT,5530,1,722.15,2025-05-27 08:15:04.026878,2025-05-27 08:15:23.026878,nicole66
6113,UPDATE,5530,1,760.35,2025-05-27 08:15:04.026878,2025-05-31 08:15:27.026878,correiapedro-miguel
6114,INSERT,5531,2,260.96,2023-10-12 09:45:58.739759,2023-10-12 09:50:32.739759,anthony30
6115,INSERT,5532,5,424.57,2023-12-16 10:00:55.442694,2023-12-16 10:03:02.442694,leonardobarbosa
6116,INSERT,5533,1,200.01,2025-01-25 14:30:45.871807,2025-01-25 14:34:03.871807,ana-lauradias
6117,INSERT,5534,5,404.93,2023-06-17 09:00:54.406564,2023-06-17 09:03:41.406564,maria-eduarda68
6118,INSERT,5535,4,57.07,2024-07-08 16:15:09.145297,2024-07-08 16:15:51.145297,zmontenegro
6119,INSERT,5536,1,668.97,2024-10-12 16:00:45.945473,2024-10-12 16:05:06.945473,dfernandes
6120,INSERT,5537,2,228.46,2024-07-18 16:15:34.445961,2024-07-18 16:19:09.445961,camposemilly
6121,INSERT,5538,3,303.8,2022-12-10 12:15:37.447216,2022-12-10 12:18:09.447216,allana30
6122,INSERT,5539,5,331.68,2023-08-22 11:15:48.006508,2023-08-22 11:19:30.006508,claramonteiro
6123,INSERT,5540,5,586.14,2023-02-13 09:00:46.847087,2023-02-13 09:01:10.847087,cunhaantonio
6124,INSERT,5541,4,585.82,2023-09-13 17:00:50.510512,2023-09-13 17:05:22.510512,vitor-gabriel90
6125,INSERT,5542,4,171.49,2025-03-02 12:45:17.289660,2025-03-02 12:45:29.289660,silveiramaite
6126,INSERT,5543,4,732.49,2022-10-13 14:45:09.859533,2022-10-13 14:46:05.859533,felipeda-paz
6127,INSERT,5544,3,723.15,2024-11-04 11:15:20.577829,2024-11-04 11:20:08.577829,erick63
6128,INSERT,5545,1,131.68,2024-11-03 10:00:26.051074,2024-11-03 10:01:49.051074,ayllamendes
6129,INSERT,5546,3,609.61,2024-12-14 14:30:26.503450,2024-12-14 14:33:07.503450,nicolasda-conceicao
6130,INSERT,5547,2,427.09,2024-05-18 15:00:17.267965,2024-05-18 15:01:17.267965,sophiesilveira
6131,INSERT,5548,4,683.72,2024-04-22 11:45:37.924135,2024-04-22 11:48:30.924135,ncorreia
6132,INSERT,5549,1,284.64,2023-06-24 08:30:52.492425,2023-06-24 08:35:28.492425,cardosobrenda
6133,INSERT,5550,2,105.34,2022-10-06 13:30:12.904301,2022-10-06 13:31:17.904301,thomasteixeira
6134,INSERT,5551,2,213.56,2023-01-22 12:45:40.977390,2023-01-22 12:50:33.977390,goncalvescaua
6135,INSERT,5552,1,633.39,2025-03-02 18:00:57.836360,2025-03-02 18:03:26.836360,zcardoso
6136,INSERT,5553,1,706.65,2024-03-23 12:30:18.537809,2024-03-23 12:33:26.537809,sabrinacardoso
6137,INSERT,5554,1,370.73,2025-03-20 10:00:59.271576,2025-03-20 10:01:52.271576,casa-grandematheus
6138,INSERT,5555,4,188.64,2024-04-13 08:30:23.478576,2024-04-13 08:31:53.478576,lcasa-grande
6139,INSERT,5556,1,245.69,2024-09-14 17:30:42.429917,2024-09-14 17:31:26.429917,ioliveira
6140,INSERT,5557,5,122.33,2025-02-28 10:45:15.817853,2025-02-28 10:49:41.817853,albuquerquevitor
6141,UPDATE,5557,5,111.09,2025-02-28 10:45:15.817853,2025-03-04 10:47:17.817853,alvesmaria-vitoria
6142,INSERT,5558,5,238.89,2023-05-12 10:00:06.002405,2023-05-12 10:00:28.002405,emanuelly43
6143,INSERT,5559,5,462.55,2024-02-07 11:45:57.107851,2024-02-07 11:48:24.107851,abreulucas
6144,INSERT,5560,4,731.81,2025-03-18 18:45:29.026801,2025-03-18 18:46:00.026801,marcos-vinicius00
6145,INSERT,5561,1,426.28,2023-01-13 16:00:53.969412,2023-01-13 16:01:59.969412,gramos
6146,INSERT,5562,4,466.49,2023-02-04 17:00:13.865359,2023-02-04 17:04:53.865359,elisaborges
6147,INSERT,5563,5,459.53,2024-07-21 15:00:09.406065,2024-07-21 15:03:13.406065,juliajesus
6148,INSERT,5564,3,146.76,2023-06-15 14:45:26.398551,2023-06-15 14:47:02.398551,laviniadas-neves
6149,INSERT,5565,5,631.4,2022-11-09 09:30:58.072229,2022-11-09 09:34:50.072229,andrefogaca
6150,INSERT,5566,3,520.75,2023-03-27 08:15:06.591050,2023-03-27 08:19:33.591050,gaelpinto
6151,INSERT,5567,2,798.86,2025-05-11 08:45:49.951975,2025-05-11 08:48:05.951975,dante05
6152,INSERT,5568,1,797.16,2025-01-08 15:00:40.104346,2025-01-08 15:01:43.104346,ana-livia37
6153,INSERT,5569,1,68.75,2023-02-08 11:00:48.997047,2023-02-08 11:03:19.997047,brayanlima
6154,INSERT,5570,3,548.1,2023-08-21 14:15:57.654155,2023-08-21 14:20:27.654155,machadoyasmin
6155,INSERT,5571,3,591.0,2023-12-25 15:30:39.642891,2023-12-25 15:32:59.642891,valentimpires
6156,INSERT,5572,5,127.56,2023-11-26 09:30:11.133399,2023-11-26 09:33:39.133399,moreiraisabelly
6157,INSERT,5573,1,313.66,2023-12-25 18:00:41.069463,2023-12-25 18:02:20.069463,bbarbosa
6158,INSERT,5574,5,726.62,2025-05-03 10:30:44.340115,2025-05-03 10:33:59.340115,fcosta
6159,INSERT,5575,2,626.27,2022-09-19 16:30:40.247267,2022-09-19 16:33:10.247267,kbarros
6160,INSERT,5576,3,557.78,2024-06-15 09:00:22.912054,2024-06-15 09:00:37.912054,ana-liviacorreia
6161,INSERT,5577,3,600.47,2023-11-01 12:15:23.227374,2023-11-01 12:19:38.227374,araujogustavo
6162,INSERT,5578,5,383.29,2023-06-29 15:00:24.293543,2023-06-29 15:02:33.293543,anthonymendes
6163,INSERT,5579,4,104.31,2022-08-30 13:30:00.637534,2022-08-30 13:32:05.637534,diegoalbuquerque
6164,INSERT,5580,3,309.8,2024-10-24 14:15:01.552315,2024-10-24 14:17:13.552315,ribeirostephany
6165,INSERT,5581,2,82.3,2023-05-27 17:45:32.048718,2023-05-27 17:47:38.048718,ppereira
6166,INSERT,5582,5,112.39,2024-08-13 09:00:21.566712,2024-08-13 09:01:16.566712,matheus48
6167,INSERT,5583,3,704.61,2024-03-20 12:30:26.959214,2024-03-20 12:34:43.959214,luiz-fernandoda-mota
6168,UPDATE,5583,3,664.76,2024-03-20 12:30:26.959214,2024-03-22 12:31:08.959214,raul96
6169,INSERT,5584,2,131.66,2024-07-08 08:00:37.176397,2024-07-08 08:03:08.176397,isadora43
6170,INSERT,5585,3,235.58,2024-04-25 10:45:02.930078,2024-04-25 10:45:53.930078,alexia79
6171,UPDATE,5585,3,258.33,2024-04-25 10:45:02.930078,2024-04-27 10:49:38.930078,ksantos
6172,INSERT,5586,1,680.19,2024-09-02 12:00:50.338890,2024-09-02 12:05:41.338890,yda-paz
6173,INSERT,5587,5,615.9,2022-07-08 13:30:32.060487,2022-07-08 13:35:27.060487,lporto
6174,UPDATE,5587,5,584.24,2022-07-08 13:30:32.060487,2022-07-10 13:33:44.060487,laismendonca
6175,INSERT,5588,5,61.99,2023-03-27 14:00:06.133449,2023-03-27 14:02:06.133449,ncavalcante
6176,UPDATE,5588,5,70.58,2023-03-27 14:00:06.133449,2023-03-29 14:04:16.133449,ryansampaio
6177,INSERT,5589,2,504.0,2022-07-25 11:15:48.996880,2022-07-25 11:17:10.996880,fernandesmaria-alice
6178,INSERT,5590,5,273.37,2025-04-05 15:45:19.640956,2025-04-05 15:46:05.640956,anna-liz66
6179,INSERT,5591,2,524.59,2023-06-08 18:15:34.506873,2023-06-08 18:15:45.506873,nicolascorreia
6180,INSERT,5592,4,139.69,2022-07-16 11:45:00.775241,2022-07-16 11:45:37.775241,alexiacorreia
6181,INSERT,5593,4,611.69,2024-11-07 11:00:48.695951,2024-11-07 11:02:25.695951,ana-cecilia92
6182,INSERT,5594,3,645.4,2024-02-04 18:00:55.547103,2024-02-04 18:04:25.547103,fernanda49
6183,UPDATE,5594,3,762.81,2024-02-04 18:00:55.547103,2024-02-05 18:03:48.547103,cassianoarthur-gabriel
6184,INSERT,5595,1,585.24,2024-02-22 10:45:50.350698,2024-02-22 10:47:00.350698,bella83
6185,INSERT,5596,2,82.39,2023-10-25 11:00:13.355762,2023-10-25 11:03:11.355762,guilherme50
6186,INSERT,5597,2,207.73,2024-11-13 16:45:07.961678,2024-11-13 16:47:53.961678,eloah10
6187,INSERT,5598,5,436.85,2023-06-17 17:00:15.223208,2023-06-17 17:01:34.223208,leticiaviana
6188,INSERT,5599,4,364.77,2024-08-18 15:30:58.693896,2024-08-18 15:32:58.693896,larissa61
6189,INSERT,5600,5,651.21,2023-05-24 11:30:23.397054,2023-05-24 11:33:03.397054,carolinavasconcelos
6190,INSERT,5601,3,493.02,2025-05-10 16:00:52.922686,2025-05-10 16:01:27.922686,mariane31
6191,INSERT,5602,3,593.33,2024-07-25 16:00:59.787873,2024-07-25 16:01:48.787873,amandaabreu
6192,INSERT,5603,2,193.94,2023-03-17 16:00:34.523739,2023-03-17 16:03:50.523739,ravi05
6193,UPDATE,5603,2,201.01,2023-03-17 16:00:34.523739,2023-03-20 16:05:33.523739,andre12
6194,INSERT,5604,3,727.23,2023-06-23 12:00:43.604955,2023-06-23 12:04:47.604955,vitor-hugoborges
6195,INSERT,5605,4,681.05,2022-11-10 13:45:11.643056,2022-11-10 13:46:52.643056,gabrieldias
6196,INSERT,5606,5,132.4,2023-06-04 15:30:14.850509,2023-06-04 15:35:09.850509,pastoreloah
6197,INSERT,5607,1,741.58,2025-01-08 13:30:59.007309,2025-01-08 13:33:47.007309,amanda21
6198,INSERT,5608,2,272.8,2024-01-18 08:00:57.895407,2024-01-18 08:04:44.895407,peixotobarbara
6199,INSERT,5609,2,379.86,2024-09-07 16:45:00.612796,2024-09-07 16:47:24.612796,dbarros
6200,INSERT,5610,5,308.66,2025-04-04 09:00:29.813234,2025-04-04 09:01:14.813234,xfreitas
6201,INSERT,5611,3,131.4,2023-10-29 09:30:30.989886,2023-10-29 09:35:04.989886,qcarvalho
6202,INSERT,5612,1,185.67,2023-05-17 17:15:08.766203,2023-05-17 17:17:02.766203,maitenunes
6203,INSERT,5613,3,278.56,2023-12-14 18:45:44.734031,2023-12-14 18:50:42.734031,ravy01
6204,INSERT,5614,3,605.25,2025-03-17 12:30:43.976470,2025-03-17 12:31:41.976470,cecilia94
6205,INSERT,5615,4,719.44,2022-08-13 12:15:07.527478,2022-08-13 12:15:19.527478,davi-miguel01
6206,INSERT,5616,5,190.16,2024-08-16 18:15:09.066807,2024-08-16 18:15:11.066807,isabel18
6207,INSERT,5617,3,76.96,2024-04-02 18:15:48.353698,2024-04-02 18:18:05.353698,manuella35
6208,INSERT,5618,3,491.58,2024-11-30 15:45:22.186592,2024-11-30 15:45:52.186592,noahcavalcanti
6209,INSERT,5619,3,523.0,2023-11-05 15:00:15.288446,2023-11-05 15:01:50.288446,isabelly74
6210,INSERT,5620,4,51.64,2024-06-19 17:00:57.921670,2024-06-19 17:04:33.921670,erick72
6211,INSERT,5621,1,754.67,2023-01-14 13:30:40.333596,2023-01-14 13:31:16.333596,costelajuliana
6212,INSERT,5622,4,407.14,2022-08-29 14:30:16.883893,2022-08-29 14:34:27.883893,hpastor
6213,INSERT,5623,2,591.4,2023-02-11 15:45:07.558464,2023-02-11 15:49:14.558464,alveslevi
6214,UPDATE,5623,2,557.15,2023-02-11 15:45:07.558464,2023-02-14 15:47:55.558464,kmendes
6215,INSERT,5624,2,166.68,2025-05-08 11:00:21.946573,2025-05-08 11:00:43.946573,novaesyan
6216,INSERT,5625,4,55.15,2023-11-27 16:45:24.420315,2023-11-27 16:49:51.420315,dazevedo
6217,INSERT,5626,4,149.11,2023-06-12 09:45:13.799107,2023-06-12 09:48:10.799107,murilo05
6218,UPDATE,5626,4,178.33,2023-06-12 09:45:13.799107,2023-06-16 09:48:22.799107,costelaravi-lucca
6219,INSERT,5627,5,93.48,2024-01-27 09:15:54.055121,2024-01-27 09:19:58.055121,ribeirobrenda
6220,INSERT,5628,3,308.08,2024-03-11 10:45:32.921725,2024-03-11 10:46:22.921725,jcastro
6221,INSERT,5629,1,375.01,2023-04-05 08:15:08.360934,2023-04-05 08:18:34.360934,uaparecida
6222,INSERT,5630,4,716.15,2024-07-13 12:15:04.205458,2024-07-13 12:16:34.205458,yaparecida
6223,INSERT,5631,2,783.66,2024-01-20 12:15:26.883149,2024-01-20 12:16:56.883149,pedrorios
6224,INSERT,5632,4,377.32,2024-03-05 10:00:31.289082,2024-03-05 10:00:47.289082,kcavalcante
6225,INSERT,5633,2,509.78,2025-02-04 11:45:08.575394,2025-02-04 11:46:51.575394,anogueira
6226,INSERT,5634,1,407.35,2024-11-08 08:45:26.381929,2024-11-08 08:47:31.381929,gustavo-henrique80
6227,INSERT,5635,1,658.16,2023-10-07 14:45:05.146243,2023-10-07 14:46:39.146243,ana-beatriz18
6228,INSERT,5636,2,444.32,2022-11-19 09:00:51.026341,2022-11-19 09:05:01.026341,anthony-gabriel24
6229,INSERT,5637,4,370.79,2023-12-01 14:30:29.930251,2023-12-01 14:32:57.930251,ocampos
6230,INSERT,5638,3,681.02,2024-02-18 13:00:26.192107,2024-02-18 13:02:09.192107,dmacedo
6231,INSERT,5639,2,313.54,2023-03-15 09:45:00.869502,2023-03-15 09:45:37.869502,nicolas76
6232,INSERT,5640,5,152.9,2025-03-27 10:30:29.585492,2025-03-27 10:31:06.585492,pviana
6233,INSERT,5641,5,637.08,2023-12-03 15:30:34.430981,2023-12-03 15:34:28.430981,rafaela04
6234,INSERT,5642,4,487.37,2023-04-08 10:30:43.363489,2023-04-08 10:35:36.363489,alexia36
6235,INSERT,5643,1,674.8,2022-11-22 08:15:28.947509,2022-11-22 08:18:30.947509,enricocarvalho
6236,INSERT,5644,2,237.03,2025-05-21 12:30:24.710805,2025-05-21 12:32:52.710805,ydas-neves
6237,INSERT,5645,2,174.18,2022-12-10 11:30:13.948254,2022-12-10 11:34:20.948254,iannovais
6238,INSERT,5646,2,507.52,2023-09-11 13:15:51.744383,2023-09-11 13:16:45.744383,mcamargo
6239,INSERT,5647,2,421.37,2022-08-18 12:15:58.800894,2022-08-18 12:19:23.800894,rael53
6240,INSERT,5648,5,652.16,2023-12-13 10:30:27.122306,2023-12-13 10:31:52.122306,abreuvitor-hugo
6241,INSERT,5649,5,357.55,2025-04-04 18:15:37.790146,2025-04-04 18:18:43.790146,dcamara
6242,INSERT,5650,3,669.64,2022-08-10 11:45:27.711589,2022-08-10 11:49:59.711589,abreucarlos-eduardo
6243,INSERT,5651,1,620.96,2024-07-31 15:30:09.145986,2024-07-31 15:31:44.145986,novaisayla
6244,INSERT,5652,4,734.02,2023-10-25 12:00:42.989899,2023-10-25 12:04:21.989899,fernandesjose-miguel
6245,INSERT,5653,1,262.32,2022-08-03 09:15:05.442369,2022-08-03 09:18:38.442369,viniciusda-luz
6246,INSERT,5654,4,222.74,2023-05-26 11:00:45.387260,2023-05-26 11:05:30.387260,joao-lucas05
6247,INSERT,5655,1,110.74,2023-09-30 09:30:10.099502,2023-09-30 09:33:51.099502,vmacedo
6248,INSERT,5656,5,235.14,2023-05-21 15:00:30.921466,2023-05-21 15:04:02.921466,fernando98
6249,INSERT,5657,1,146.43,2024-09-09 15:00:19.157476,2024-09-09 15:02:38.157476,eoliveira
6250,UPDATE,5657,1,168.35,2024-09-09 15:00:19.157476,2024-09-14 15:01:41.157476,bteixeira
6251,INSERT,5658,3,331.36,2023-10-24 18:15:22.187378,2023-10-24 18:16:41.187378,ybarros
6252,INSERT,5659,4,516.25,2025-01-06 13:30:05.947925,2025-01-06 13:32:26.947925,albuquerquediego
6253,INSERT,5660,5,760.21,2023-06-10 16:00:21.323314,2023-06-10 16:02:55.323314,ayllamendes
6254,INSERT,5661,3,731.16,2022-07-13 17:15:23.429730,2022-07-13 17:16:32.429730,moraesenrico
6255,INSERT,5662,1,351.56,2024-02-25 14:45:45.294128,2024-02-25 14:50:31.294128,sbarbosa
6256,INSERT,5663,5,493.82,2022-12-26 12:45:09.616497,2022-12-26 12:46:33.616497,marcelada-mata
6257,INSERT,5664,5,705.01,2024-05-17 15:30:07.352371,2024-05-17 15:31:00.352371,saleslevi
6258,INSERT,5665,5,255.59,2025-03-27 18:30:45.404471,2025-03-27 18:35:21.404471,teixeiraenzo-gabriel
6259,INSERT,5666,1,386.51,2024-07-17 16:15:17.806902,2024-07-17 16:17:46.806902,agatha79
6260,INSERT,5667,2,88.46,2024-01-26 15:15:32.612036,2024-01-26 15:17:49.612036,ualbuquerque
6261,INSERT,5668,3,219.69,2024-11-13 18:00:36.152812,2024-11-13 18:04:11.152812,livia38
6262,INSERT,5669,1,246.68,2025-03-12 11:30:54.305847,2025-03-12 11:32:45.305847,melissalopes
6263,INSERT,5670,3,240.6,2025-01-20 11:45:49.858291,2025-01-20 11:46:55.858291,peixotorebeca
6264,INSERT,5671,3,249.54,2024-03-30 16:45:35.607959,2024-03-30 16:49:00.607959,nataliaborges
6265,INSERT,5672,4,475.3,2024-07-18 18:15:44.644825,2024-07-18 18:17:55.644825,murilo40
6266,UPDATE,5672,4,553.81,2024-07-18 18:15:44.644825,2024-07-19 18:19:16.644825,gael86
6267,INSERT,5673,1,759.36,2025-02-09 17:45:25.003467,2025-02-09 17:50:19.003467,danielavargas
6268,INSERT,5674,2,517.84,2024-06-29 14:30:14.520460,2024-06-29 14:35:01.520460,edias
6269,INSERT,5675,4,168.7,2023-11-06 12:15:14.925191,2023-11-06 12:16:10.925191,pietranovaes
6270,INSERT,5676,1,240.47,2022-10-21 17:30:20.379422,2022-10-21 17:32:30.379422,dombarbosa
6271,INSERT,5677,2,434.04,2023-09-25 13:45:33.297223,2023-09-25 13:47:03.297223,pnunes
6272,INSERT,5678,1,197.94,2022-10-20 16:00:36.895893,2022-10-20 16:01:32.895893,hadassa18
6273,INSERT,5679,4,655.46,2023-10-13 12:45:44.696488,2023-10-13 12:47:46.696488,yviana
6274,INSERT,5680,2,64.28,2025-01-30 11:15:42.316539,2025-01-30 11:20:31.316539,britoanthony-gabriel
6275,INSERT,5681,3,595.48,2024-03-28 12:30:32.657369,2024-03-28 12:33:52.657369,paulogomes
6276,UPDATE,5681,3,663.26,2024-03-28 12:30:32.657369,2024-03-30 12:33:53.657369,davi55
6277,INSERT,5682,4,720.52,2023-06-01 14:15:33.164304,2023-06-01 14:20:24.164304,marcelapimenta
6278,INSERT,5683,3,282.03,2024-06-03 09:00:15.274825,2024-06-03 09:02:33.274825,zpeixoto
6279,INSERT,5684,2,454.7,2024-09-29 17:00:20.097850,2024-09-29 17:01:01.097850,mcaldeira
6280,INSERT,5685,1,460.81,2023-07-07 18:30:31.951611,2023-07-07 18:33:21.951611,kamilly18
6281,INSERT,5686,3,782.26,2023-10-22 13:45:09.803137,2023-10-22 13:47:31.803137,cnovaes
6282,INSERT,5687,1,780.36,2025-01-21 08:45:50.304047,2025-01-21 08:50:07.304047,claricerocha
6283,INSERT,5688,2,615.53,2023-06-04 12:30:50.902616,2023-06-04 12:33:00.902616,ana-juliada-cruz
6284,INSERT,5689,5,231.32,2022-07-27 11:15:05.843009,2022-07-27 11:18:27.843009,isis81
6285,INSERT,5690,5,260.84,2025-06-08 12:15:19.584838,2025-06-08 12:19:52.584838,mathias87
6286,INSERT,5691,2,361.78,2024-08-02 15:30:34.421521,2024-08-02 15:32:15.421521,kfarias
6287,INSERT,5692,5,263.13,2024-10-20 15:15:51.070649,2024-10-20 15:19:56.070649,freitasisabelly
6288,INSERT,5693,1,298.04,2023-12-12 11:15:07.212484,2023-12-12 11:18:19.212484,mcardoso
6289,INSERT,5694,5,546.3,2024-11-06 09:30:15.645212,2024-11-06 09:33:44.645212,tvasconcelos
6290,INSERT,5695,4,266.2,2023-12-30 11:00:03.902587,2023-12-30 11:01:19.902587,ana-vitoria02
6291,UPDATE,5695,4,213.9,2023-12-30 11:00:03.902587,2024-01-02 11:03:38.902587,hcosta
6292,INSERT,5696,1,110.95,2023-01-04 09:30:19.132878,2023-01-04 09:31:10.132878,clarice44
6293,INSERT,5697,1,354.39,2024-09-22 12:45:35.013292,2024-09-22 12:49:29.013292,kferreira
6294,UPDATE,5697,1,421.35,2024-09-22 12:45:35.013292,2024-09-25 12:46:30.013292,marcelofogaca
6295,INSERT,5698,4,648.78,2024-03-21 14:00:04.574162,2024-03-21 14:01:37.574162,ucavalcante
6296,INSERT,5699,4,292.95,2023-08-30 09:00:15.276537,2023-08-30 09:01:28.276537,joao-lucas33
6297,INSERT,5700,2,327.31,2024-11-20 14:45:58.902236,2024-11-20 14:50:32.902236,ana-vitoriamoreira
6298,INSERT,5701,3,61.9,2025-01-19 12:45:45.560754,2025-01-19 12:45:49.560754,olivia01
6299,INSERT,5702,3,763.75,2023-04-08 18:45:28.325781,2023-04-08 18:47:52.325781,gomesisaac
6300,UPDATE,5702,3,680.17,2023-04-08 18:45:28.325781,2023-04-10 18:48:39.325781,danilo81
6301,INSERT,5703,2,367.2,2022-06-18 18:30:35.302061,2022-06-18 18:35:15.302061,oviana
6302,INSERT,5704,4,401.23,2023-12-21 18:00:23.662230,2023-12-21 18:04:19.662230,barbosajoao-pedro
6303,INSERT,5705,2,789.83,2023-03-13 14:15:23.962396,2023-03-13 14:16:05.962396,brunoduarte
6304,INSERT,5706,5,424.79,2023-03-18 13:00:52.088521,2023-03-18 13:01:56.088521,foliveira
6305,INSERT,5707,3,115.45,2024-12-04 18:30:52.799367,2024-12-04 18:33:42.799367,luancavalcanti
6306,INSERT,5708,3,427.42,2023-03-29 10:15:58.750769,2023-03-29 10:19:10.750769,dcostela
6307,INSERT,5709,2,661.83,2024-02-18 16:45:41.400099,2024-02-18 16:46:29.400099,kaiquevieira
6308,INSERT,5710,2,465.88,2024-12-19 14:15:41.151969,2024-12-19 14:16:38.151969,alvesmaria-julia
6309,INSERT,5711,2,734.66,2022-10-03 12:30:50.025564,2022-10-03 12:35:06.025564,scavalcante
6310,UPDATE,5711,2,842.65,2022-10-03 12:30:50.025564,2022-10-08 12:33:37.025564,aaparecida
6311,INSERT,5712,4,66.88,2023-05-14 17:15:32.755397,2023-05-14 17:17:13.755397,uaragao
6312,INSERT,5713,3,176.51,2024-03-13 10:45:28.485278,2024-03-13 10:47:41.485278,ana-sophia50
6313,INSERT,5714,3,646.13,2022-11-24 13:45:17.778653,2022-11-24 13:45:52.778653,livia20
6314,INSERT,5715,2,205.81,2022-06-21 14:45:46.607832,2022-06-21 14:50:17.607832,camargoraul
6315,INSERT,5716,5,456.41,2024-08-05 17:15:20.948853,2024-08-05 17:15:46.948853,cavalcantisofia
6316,INSERT,5717,3,742.76,2024-12-13 11:30:50.280544,2024-12-13 11:31:36.280544,salesnoah
6317,INSERT,5718,1,614.09,2022-11-28 08:30:58.041910,2022-11-28 08:34:29.041910,emanuelmonteiro
6318,INSERT,5719,3,625.96,2023-08-08 17:15:40.771468,2023-08-08 17:17:26.771468,emanuelly17
6319,INSERT,5720,2,604.35,2024-08-03 15:30:30.716479,2024-08-03 15:34:36.716479,casa-grandemirella
