id_pagamento,valor_pago,data_pagamento,tipo_pagamento_id_tipo_pagamento,consulta_id_consulta
5263,261.24,2022-11-22 16:30:33.424020,4,581
5264,53.58,2025-04-27 18:15:23.215596,4,4677
5265,797.55,2022-12-30 08:30:24.093953,5,1746
5266,686.4,2022-10-14 12:30:09.062692,1,8222
5267,764.62,2025-03-07 17:45:37.613984,1,6569
5268,539.57,2025-04-05 09:45:06.613950,2,1039
5269,307.1,2025-06-13 15:00:23.902696,2,537
5270,213.84,2023-02-05 13:45:43.116045,1,6199
5271,459.87,2025-03-02 10:45:06.975283,1,9292
5272,561.05,2023-10-03 12:15:30.539201,4,6110
5273,461.78,2025-01-04 15:45:36.839339,5,5604
5274,66.79,2024-10-08 17:30:45.263045,4,7252
5275,241.53,2025-03-09 11:00:46.884272,2,793
5276,169.24,2024-10-29 17:45:40.904910,5,6070
5277,168.14,2024-01-31 09:00:29.680553,3,3849
5278,253.18,2024-01-13 11:30:37.180085,1,9788
5279,605.34,2024-01-15 15:15:31.704399,1,5965
5280,313.92,2023-12-29 12:15:15.644225,2,661
5281,754.98,2023-06-05 10:30:20.321529,3,8513
5282,722.7,2023-04-12 13:15:47.277379,2,3183
5283,781.99,2023-11-09 12:45:54.753063,2,3602
5284,604.32,2022-06-18 14:15:23.270325,4,8043
5285,162.15,2025-02-24 12:45:19.038786,1,8474
5286,160.59,2023-08-24 09:00:47.621106,3,9233
5287,88.11,2024-10-14 15:15:10.604477,1,9592
5288,788.47,2023-07-06 15:30:18.282378,5,8099
5289,99.49,2024-02-22 14:30:27.205453,4,8381
5290,183.45,2025-01-08 15:30:45.697367,5,7501
5291,465.19,2023-03-22 09:30:23.590701,2,11
5292,72.67,2023-02-20 14:00:35.176843,3,2415
5293,379.87,2025-06-06 13:45:25.280335,1,8264
5294,677.29,2023-09-25 16:45:55.528175,2,5146
5295,476.29,2022-09-23 10:45:12.418792,5,9846
5296,318.02,2025-05-24 09:15:28.321083,4,6713
5297,544.7,2024-06-28 12:00:46.713689,5,2615
5298,51.2,2025-05-01 09:45:03.576774,2,2186
5299,645.59,2024-06-28 09:45:56.578367,5,7736
5300,460.46,2024-04-03 17:00:48.872148,1,9497
5301,645.8,2023-11-25 13:15:51.540884,5,2430
5302,731.76,2022-08-27 15:45:12.651498,1,4199
5303,629.89,2024-03-10 16:45:06.808078,4,8044
5304,269.49,2022-11-20 11:00:08.215770,4,9085
5305,468.51,2024-02-27 17:45:41.267730,1,3842
5306,60.1,2023-07-10 11:15:59.998391,2,4946
5307,498.65,2025-04-06 16:00:21.855064,2,7981
5308,304.88,2023-09-02 15:00:07.547528,2,8160
5309,194.83,2024-05-23 14:15:21.122433,2,6874
5310,72.91,2023-09-14 13:00:23.145306,2,6924
5311,413.11,2022-08-25 15:30:41.883116,4,8432
5312,128.42,2024-01-24 16:30:43.539407,3,6637
5313,355.89,2023-09-05 10:00:32.732870,2,1769
5314,738.68,2024-04-16 10:30:09.057796,2,8059
5315,151.91,2023-04-21 18:15:53.037400,4,949
5316,176.77,2023-11-13 12:30:16.950806,3,5310
5317,330.19,2024-09-18 09:15:43.950939,2,9210
5318,788.87,2025-04-19 17:15:56.112635,2,7142
5319,567.89,2025-02-19 13:15:10.294807,1,8943
5320,292.28,2024-01-02 15:00:22.665513,4,2515
5321,188.22,2023-10-27 14:15:45.906009,5,477
5322,708.95,2023-05-19 11:00:50.069963,3,4616
5323,576.36,2022-11-16 10:00:46.385800,1,3787
5324,447.31,2025-05-06 08:30:06.952469,4,8304
5325,463.08,2024-04-02 18:00:50.397586,5,7952
5326,250.54,2023-11-02 15:15:13.448314,3,4145
5327,255.6,2024-02-01 17:00:38.105945,1,3203
5328,259.81,2024-08-07 10:15:50.973861,2,803
5329,661.84,2025-05-30 17:00:42.526195,4,9149
5330,337.66,2024-03-12 16:45:41.013908,3,2814
5331,402.89,2023-04-14 16:00:34.406336,4,9749
5332,673.45,2024-09-19 09:15:57.666030,1,980
5333,70.23,2022-07-05 16:30:29.136600,3,5214
5334,165.12,2025-05-24 12:45:47.258634,4,3908
5335,102.8,2025-04-22 18:00:11.222289,1,6927
5336,116.57,2024-02-24 09:30:43.031210,5,6153
5337,708.32,2025-04-21 08:15:10.708117,2,4641
5338,237.69,2025-03-17 16:45:56.388832,1,6406
5339,266.97,2023-12-31 14:00:22.586173,2,8528
5340,694.34,2023-07-04 09:00:35.025136,5,5199
5341,591.57,2022-09-15 11:45:17.628996,2,4715
5342,154.29,2024-04-27 10:15:28.815877,3,7054
5343,546.81,2024-08-12 10:30:05.076196,4,2337
5344,407.0,2022-12-20 16:15:53.942056,1,8005
5345,235.0,2024-01-17 18:00:27.048235,4,6862
5346,552.78,2024-09-14 15:30:13.510107,5,5449
5347,367.58,2023-01-22 10:45:33.124996,2,2018
5348,328.49,2023-01-23 17:15:43.127481,5,1299
5349,565.93,2025-04-06 17:00:51.440565,3,3347
5350,592.26,2023-02-06 13:30:25.102477,3,6903
5351,440.52,2023-03-10 10:45:21.625973,2,1304
5352,129.57,2025-01-13 10:15:27.173659,1,1665
5353,327.59,2023-04-07 11:00:28.993517,2,1417
5354,61.23,2022-12-15 18:45:26.862885,5,4290
5355,81.77,2023-09-02 11:15:25.336558,3,3488
5356,112.09,2023-10-06 18:30:20.495487,2,1130
5357,412.01,2025-05-13 14:15:12.328523,5,8415
5358,365.78,2024-04-22 14:45:43.501542,2,8135
5359,690.12,2025-02-04 16:45:01.674511,3,546
5360,490.34,2024-07-02 17:15:39.992319,2,4694
5361,762.87,2023-04-21 09:30:49.299060,3,8316
5362,344.19,2024-02-06 08:45:57.845073,1,4235
5363,66.63,2023-06-15 17:00:57.455933,2,3649
5364,104.12,2024-03-18 10:15:19.565145,3,8206
5365,747.4,2025-01-01 18:30:26.914439,1,1710
5366,672.97,2024-11-17 16:30:31.765598,1,2202
5367,667.65,2025-06-12 08:00:47.784228,1,5087
5368,340.29,2024-06-07 18:30:50.996694,1,3346
5369,108.72,2024-09-23 09:00:00.681062,1,6402
5370,514.84,2023-09-03 14:45:27.451838,2,7677
5371,667.12,2025-04-09 15:00:41.582784,1,2894
5372,308.79,2025-04-18 10:45:59.232191,3,6634
5373,60.7,2025-01-27 11:30:04.445877,5,512
5374,780.32,2023-08-26 12:15:10.573215,4,2163
5375,151.68,2025-02-04 10:15:31.221340,1,6251
5376,108.2,2023-06-15 16:30:03.110579,3,1648
5377,390.31,2022-11-22 17:15:45.954801,1,5704
5378,466.94,2024-12-13 10:45:40.953367,3,2686
5379,456.97,2023-06-16 09:00:18.412439,3,235
5380,502.5,2023-07-01 13:00:20.628816,2,3225
5381,303.23,2025-02-22 12:45:56.466195,2,8779
5382,440.8,2024-12-29 18:45:31.007834,1,870
5383,288.39,2023-05-16 08:45:17.688098,5,2126
5384,759.53,2022-07-09 12:30:25.034469,3,7046
5385,238.36,2023-05-16 11:00:05.702325,2,6091
5386,669.91,2024-07-21 09:30:25.431948,3,2176
5387,315.89,2025-04-30 11:15:21.821077,4,8898
5388,770.58,2023-09-11 13:45:04.220156,2,1309
5389,386.26,2023-09-15 10:00:12.750244,5,1120
5390,415.3,2022-06-19 12:00:54.028438,2,3903
5391,635.36,2022-11-07 14:15:51.111372,5,4888
5392,575.55,2024-11-16 12:15:45.473498,2,650
5393,759.14,2024-11-14 10:00:58.159902,1,7923
5394,178.11,2023-06-07 17:00:42.419023,4,8168
5395,479.66,2024-10-17 17:30:00.835977,2,9359
5396,459.74,2024-10-17 08:45:59.809755,3,2458
5397,169.85,2025-03-05 18:45:46.937792,5,4303
5398,226.2,2022-10-15 17:15:00.255223,2,5156
5399,417.24,2023-11-11 18:45:30.511287,3,5162
5400,54.62,2023-01-18 15:45:03.086192,2,2292
5401,518.81,2023-10-02 08:45:15.725118,3,2006
5402,329.07,2023-06-29 18:30:44.036522,3,2066
5403,229.06,2025-03-08 09:30:47.269137,3,7900
5404,426.58,2023-12-01 15:15:28.269610,1,8130
5405,289.68,2025-01-31 12:30:37.192307,2,2887
5406,350.38,2024-05-09 18:00:24.699613,4,5075
5407,571.51,2025-01-11 10:45:24.720469,2,5661
5408,202.79,2023-08-05 10:30:45.266009,5,2371
5409,180.34,2023-06-12 11:00:29.224518,3,6502
5410,391.76,2024-05-30 13:30:44.671775,5,1093
5411,759.85,2025-06-09 12:15:22.476854,1,6180
5412,375.09,2024-08-06 14:15:44.247909,3,7954
5413,326.53,2023-05-31 15:00:44.671254,4,7095
5414,496.16,2024-04-19 14:30:31.341739,5,8113
5415,135.49,2023-06-21 11:15:30.122111,5,2488
5416,716.2,2022-07-09 08:30:01.344186,3,5886
5417,693.92,2024-11-25 09:15:11.929431,5,3939
5418,571.84,2024-04-28 15:15:55.402443,2,2581
5419,462.72,2024-10-12 17:15:29.007270,3,91
5420,378.72,2025-02-28 12:45:23.922309,5,5870
5421,506.53,2025-03-18 10:00:07.991296,2,1539
5422,774.58,2024-10-18 18:15:05.450446,3,8739
5423,493.11,2024-09-11 17:30:39.337217,5,106
5424,120.79,2025-02-08 18:30:33.645694,1,8799
5425,289.82,2022-10-28 13:15:46.639275,1,3549
5426,394.18,2022-11-08 18:00:45.101436,5,2164
5427,464.67,2023-03-20 09:45:52.871806,1,7398
5428,778.05,2023-12-12 17:30:49.118361,5,5563
5429,210.26,2022-08-15 08:00:24.505270,3,5382
5430,333.28,2022-07-15 10:00:34.036631,5,5316
5431,597.1,2025-05-14 11:45:12.960415,3,8724
5432,360.97,2024-02-29 14:00:25.014707,3,9168
5433,348.25,2022-09-08 17:30:16.974310,2,494
5434,409.11,2023-09-03 09:00:46.547134,4,7084
5435,92.44,2025-04-04 09:30:51.846749,4,556
5436,131.31,2024-04-22 10:00:49.394536,4,1067
5437,354.5,2023-08-12 11:45:10.069775,5,8100
5438,448.62,2024-10-22 09:45:34.197816,1,9588
5439,432.44,2025-06-01 18:45:44.510642,2,7726
5440,238.33,2023-08-19 11:15:44.113862,5,449
5441,565.62,2023-08-20 11:45:43.512278,2,5940
5442,287.4,2024-05-14 13:45:20.543306,1,7194
5443,223.07,2023-04-23 11:45:05.029918,3,2905
5444,78.2,2025-05-12 16:15:21.816270,4,3699
5445,244.95,2024-03-19 10:00:54.811927,3,3517
5446,783.41,2023-07-28 18:45:55.776056,3,4820
5447,71.49,2024-09-21 09:30:38.744297,2,9380
5448,110.8,2023-11-29 17:30:16.365331,3,3998
5449,566.17,2024-09-13 09:45:15.978822,3,541
5450,56.87,2024-12-01 08:30:10.175730,2,5279
5451,586.4,2023-12-11 13:00:51.422127,2,8281
5452,700.21,2022-09-21 17:45:17.360723,4,6792
5453,531.93,2025-02-20 18:30:59.305456,4,6536
5454,666.27,2024-04-19 13:45:21.498764,5,4648
5455,606.24,2023-02-23 14:15:12.751028,1,451
5456,730.24,2025-05-27 10:15:56.883636,5,8084
5457,568.25,2023-01-30 09:00:02.113693,2,3805
5458,273.55,2023-03-13 09:00:17.339203,5,9098
5459,370.5,2024-03-02 18:45:10.207675,5,5057
5460,108.13,2022-06-29 12:30:13.702550,2,565
5461,182.06,2022-07-26 15:45:51.676788,1,8912
5462,78.66,2024-07-07 09:00:12.843374,3,4603
5463,81.84,2024-10-07 18:15:36.657069,2,6921
5464,717.1,2024-03-10 10:15:11.060235,5,4155
5465,383.95,2025-05-28 10:00:51.757188,4,4955
5466,209.9,2023-09-02 10:30:45.122921,5,3445
5467,700.09,2022-10-10 10:15:25.427910,3,2862
5468,505.44,2023-04-06 08:15:41.042567,1,6138
5469,496.27,2023-01-02 17:45:04.696460,2,2909
5470,290.84,2024-12-01 12:00:11.726837,2,4012
5471,460.52,2024-03-14 08:00:14.501588,2,2702
5472,168.93,2023-08-29 12:15:52.573461,1,7946
5473,108.64,2025-05-14 10:45:55.201475,4,4439
5474,300.07,2022-09-17 18:45:48.139715,2,9286
5475,622.51,2023-05-19 10:30:07.461372,5,4112
5476,696.93,2023-11-28 10:00:50.740400,3,1041
5477,76.87,2024-02-07 11:30:49.026232,5,2152
5478,381.82,2022-07-14 17:15:48.976942,5,561
5479,375.27,2024-11-13 09:00:18.814679,4,3496
5480,714.74,2024-05-11 13:45:53.429234,1,9147
5481,520.21,2023-07-18 15:15:54.348187,2,690
5482,221.28,2024-10-18 09:15:39.320108,5,7374
5483,268.31,2024-12-15 10:00:05.814296,5,3719
5484,448.38,2023-11-11 13:45:37.154895,3,7362
5485,240.91,2024-02-08 08:00:22.851104,3,7710
5486,531.81,2025-03-22 12:00:05.455399,4,6381
5487,309.74,2025-01-24 15:00:50.272421,4,3771
5488,111.98,2022-07-10 18:15:50.452209,3,922
5489,699.8,2025-02-24 10:30:25.549416,1,444
5490,169.91,2025-04-25 18:15:43.292411,4,8269
5491,245.89,2022-11-29 10:45:43.318993,3,8899
5492,534.85,2022-08-07 12:45:02.596042,1,3808
5493,769.27,2025-06-15 17:00:47.304195,1,5706
5494,477.63,2024-01-10 11:15:19.520585,2,9336
5495,689.93,2024-06-19 16:30:43.437780,1,1261
5496,589.56,2025-01-17 12:45:51.311701,2,9071
5497,300.97,2023-08-19 16:30:18.109046,1,8496
5498,408.77,2023-08-29 12:00:32.784983,1,2957
5499,642.76,2024-10-22 10:15:29.501533,2,4178
5500,795.61,2023-03-25 10:30:21.567658,3,7890
5501,719.22,2023-02-26 13:30:26.091666,1,7896
5502,143.68,2024-12-10 10:15:37.001264,3,7491
5503,618.2,2024-02-19 08:45:06.602142,2,9287
5504,565.43,2025-03-03 18:15:31.119229,1,1372
5505,62.98,2025-02-21 17:45:31.432594,2,4676
5506,532.3,2024-05-12 18:15:25.798845,5,6750
5507,454.37,2023-12-16 08:15:53.840528,1,6017
5508,792.0,2022-11-23 11:30:47.856808,5,481
5509,51.15,2022-12-29 09:45:27.443569,4,7385
5510,294.42,2024-10-04 15:00:01.569838,5,4264
5511,247.7,2023-04-09 14:30:22.218118,1,9603
5512,398.86,2023-05-27 09:45:31.475743,5,5265
5513,325.35,2023-11-28 16:15:25.793918,1,5674
5514,794.32,2023-03-31 08:15:01.475852,1,3508
5515,679.08,2024-01-25 09:45:57.659207,3,4738
5516,192.6,2023-06-07 13:15:54.254635,2,4688
5517,77.39,2022-07-10 08:15:49.671851,3,1750
5518,63.58,2024-12-15 12:45:56.136426,5,9392
5519,390.34,2024-01-19 17:45:34.604024,1,5301
5520,729.6,2022-08-28 10:00:37.749631,2,5928
5521,251.65,2025-01-05 14:15:52.270240,1,9753
5522,72.49,2024-06-25 12:30:43.038970,4,5293
5523,641.89,2022-09-03 15:45:12.773475,2,2201
5524,541.75,2024-03-17 13:45:56.607225,4,3934
5525,785.43,2023-05-31 15:00:04.809075,2,8581
5526,394.51,2025-01-11 17:30:55.498634,2,3555
5527,251.49,2023-02-16 09:15:33.385091,1,354
5528,163.17,2024-03-19 09:00:11.414574,4,9645
5529,682.43,2023-02-15 12:15:18.172400,3,3584
5530,722.15,2025-05-27 08:15:04.026878,1,5287
5531,260.96,2023-10-12 09:45:58.739759,2,8867
5532,424.57,2023-12-16 10:00:55.442694,5,7597
5533,200.01,2025-01-25 14:30:45.871807,1,7787
5534,404.93,2023-06-17 09:00:54.406564,5,9073
5535,57.07,2024-07-08 16:15:09.145297,4,5566
5536,668.97,2024-10-12 16:00:45.945473,1,1977
5537,228.46,2024-07-18 16:15:34.445961,2,1758
5538,303.8,2022-12-10 12:15:37.447216,3,3673
5539,331.68,2023-08-22 11:15:48.006508,5,1331
5540,586.14,2023-02-13 09:00:46.847087,5,5611
5541,585.82,2023-09-13 17:00:50.510512,4,5619
5542,171.49,2025-03-02 12:45:17.289660,4,414
5543,732.49,2022-10-13 14:45:09.859533,4,8517
5544,723.15,2024-11-04 11:15:20.577829,3,5605
5545,131.68,2024-11-03 10:00:26.051074,1,3210
5546,609.61,2024-12-14 14:30:26.503450,3,7434
5547,427.09,2024-05-18 15:00:17.267965,2,6997
5548,683.72,2024-04-22 11:45:37.924135,4,3918
5549,284.64,2023-06-24 08:30:52.492425,1,6299
5550,105.34,2022-10-06 13:30:12.904301,2,5254
5551,213.56,2023-01-22 12:45:40.977390,2,9173
5552,633.39,2025-03-02 18:00:57.836360,1,9469
5553,706.65,2024-03-23 12:30:18.537809,1,5768
5554,370.73,2025-03-20 10:00:59.271576,1,5281
5555,188.64,2024-04-13 08:30:23.478576,4,7354
5556,245.69,2024-09-14 17:30:42.429917,1,1944
5557,122.33,2025-02-28 10:45:15.817853,5,2363
5558,238.89,2023-05-12 10:00:06.002405,5,8148
5559,462.55,2024-02-07 11:45:57.107851,5,6066
5560,731.81,2025-03-18 18:45:29.026801,4,7231
5561,426.28,2023-01-13 16:00:53.969412,1,6166
5562,466.49,2023-02-04 17:00:13.865359,4,4482
5563,459.53,2024-07-21 15:00:09.406065,5,2664
5564,146.76,2023-06-15 14:45:26.398551,3,2313
5565,631.4,2022-11-09 09:30:58.072229,5,4893
5566,520.75,2023-03-27 08:15:06.591050,3,8143
5567,798.86,2025-05-11 08:45:49.951975,2,7891
5568,797.16,2025-01-08 15:00:40.104346,1,2476
5569,68.75,2023-02-08 11:00:48.997047,1,8725
5570,548.1,2023-08-21 14:15:57.654155,3,1452
5571,591.0,2023-12-25 15:30:39.642891,3,3251
5572,127.56,2023-11-26 09:30:11.133399,5,4506
5573,313.66,2023-12-25 18:00:41.069463,1,4827
5574,726.62,2025-05-03 10:30:44.340115,5,3533
5575,626.27,2022-09-19 16:30:40.247267,2,8958
5576,557.78,2024-06-15 09:00:22.912054,3,1748
5577,600.47,2023-11-01 12:15:23.227374,3,2920
5578,383.29,2023-06-29 15:00:24.293543,5,5429
5579,104.31,2022-08-30 13:30:00.637534,4,459
5580,309.8,2024-10-24 14:15:01.552315,3,1448
5581,82.3,2023-05-27 17:45:32.048718,2,8939
5582,112.39,2024-08-13 09:00:21.566712,5,2785
5583,704.61,2024-03-20 12:30:26.959214,3,254
5584,131.66,2024-07-08 08:00:37.176397,2,1291
5585,235.58,2024-04-25 10:45:02.930078,3,9174
5586,680.19,2024-09-02 12:00:50.338890,1,5381
5587,615.9,2022-07-08 13:30:32.060487,5,1082
5588,61.99,2023-03-27 14:00:06.133449,5,530
5589,504.0,2022-07-25 11:15:48.996880,2,519
5590,273.37,2025-04-05 15:45:19.640956,5,1762
5591,524.59,2023-06-08 18:15:34.506873,2,3358
5592,139.69,2022-07-16 11:45:00.775241,4,4025
5593,611.69,2024-11-07 11:00:48.695951,4,6742
5594,645.4,2024-02-04 18:00:55.547103,3,7724
5595,585.24,2024-02-22 10:45:50.350698,1,5212
5596,82.39,2023-10-25 11:00:13.355762,2,3684
5597,207.73,2024-11-13 16:45:07.961678,2,302
5598,436.85,2023-06-17 17:00:15.223208,5,6284
5599,364.77,2024-08-18 15:30:58.693896,4,7629
5600,651.21,2023-05-24 11:30:23.397054,5,5735
5601,493.02,2025-05-10 16:00:52.922686,3,62
5602,593.33,2024-07-25 16:00:59.787873,3,538
5603,193.94,2023-03-17 16:00:34.523739,2,8434
5604,727.23,2023-06-23 12:00:43.604955,3,3297
5605,681.05,2022-11-10 13:45:11.643056,4,6071
5606,132.4,2023-06-04 15:30:14.850509,5,1226
5607,741.58,2025-01-08 13:30:59.007309,1,6420
5608,272.8,2024-01-18 08:00:57.895407,2,6175
5609,379.86,2024-09-07 16:45:00.612796,2,8355
5610,308.66,2025-04-04 09:00:29.813234,5,4841
5611,131.4,2023-10-29 09:30:30.989886,3,1506
5612,185.67,2023-05-17 17:15:08.766203,1,1119
5613,278.56,2023-12-14 18:45:44.734031,3,3064
5614,605.25,2025-03-17 12:30:43.976470,3,7965
5615,719.44,2022-08-13 12:15:07.527478,4,195
5616,190.16,2024-08-16 18:15:09.066807,5,5937
5617,76.96,2024-04-02 18:15:48.353698,3,5318
5618,491.58,2024-11-30 15:45:22.186592,3,5981
5619,523.0,2023-11-05 15:00:15.288446,3,9791
5620,51.64,2024-06-19 17:00:57.921670,4,6686
5621,754.67,2023-01-14 13:30:40.333596,1,918
5622,407.14,2022-08-29 14:30:16.883893,4,5100
5623,591.4,2023-02-11 15:45:07.558464,2,1564
5624,166.68,2025-05-08 11:00:21.946573,2,4347
5625,55.15,2023-11-27 16:45:24.420315,4,8792
5626,149.11,2023-06-12 09:45:13.799107,4,8822
5627,93.48,2024-01-27 09:15:54.055121,5,5231
5628,308.08,2024-03-11 10:45:32.921725,3,9086
5629,375.01,2023-04-05 08:15:08.360934,1,5520
5630,716.15,2024-07-13 12:15:04.205458,4,5257
5631,783.66,2024-01-20 12:15:26.883149,2,2912
5632,377.32,2024-03-05 10:00:31.289082,4,6693
5633,509.78,2025-02-04 11:45:08.575394,2,1142
5634,407.35,2024-11-08 08:45:26.381929,1,5425
5635,658.16,2023-10-07 14:45:05.146243,1,3359
5636,444.32,2022-11-19 09:00:51.026341,2,3216
5637,370.79,2023-12-01 14:30:29.930251,4,8352
5638,681.02,2024-02-18 13:00:26.192107,3,1357
5639,313.54,2023-03-15 09:45:00.869502,2,4614
5640,152.9,2025-03-27 10:30:29.585492,5,5730
5641,637.08,2023-12-03 15:30:34.430981,5,9692
5642,487.37,2023-04-08 10:30:43.363489,4,2885
5643,674.8,2022-11-22 08:15:28.947509,1,40
5644,237.03,2025-05-21 12:30:24.710805,2,3539
5645,174.18,2022-12-10 11:30:13.948254,2,3444
5646,507.52,2023-09-11 13:15:51.744383,2,6832
5647,421.37,2022-08-18 12:15:58.800894,2,893
5648,652.16,2023-12-13 10:30:27.122306,5,2102
5649,357.55,2025-04-04 18:15:37.790146,5,4322
5650,669.64,2022-08-10 11:45:27.711589,3,7035
5651,620.96,2024-07-31 15:30:09.145986,1,4338
5652,734.02,2023-10-25 12:00:42.989899,4,4529
5653,262.32,2022-08-03 09:15:05.442369,1,6286
5654,222.74,2023-05-26 11:00:45.387260,4,2759
5655,110.74,2023-09-30 09:30:10.099502,1,6034
5656,235.14,2023-05-21 15:00:30.921466,5,4831
5657,146.43,2024-09-09 15:00:19.157476,1,9251
5658,331.36,2023-10-24 18:15:22.187378,3,716
5659,516.25,2025-01-06 13:30:05.947925,4,834
5660,760.21,2023-06-10 16:00:21.323314,5,998
5661,731.16,2022-07-13 17:15:23.429730,3,2874
5662,351.56,2024-02-25 14:45:45.294128,1,3977
5663,493.82,2022-12-26 12:45:09.616497,5,8373
5664,705.01,2024-05-17 15:30:07.352371,5,6896
5665,255.59,2025-03-27 18:30:45.404471,5,3247
5666,386.51,2024-07-17 16:15:17.806902,1,1223
5667,88.46,2024-01-26 15:15:32.612036,2,8385
5668,219.69,2024-11-13 18:00:36.152812,3,8030
5669,246.68,2025-03-12 11:30:54.305847,1,5629
5670,240.6,2025-01-20 11:45:49.858291,3,8066
5671,249.54,2024-03-30 16:45:35.607959,3,9579
5672,475.3,2024-07-18 18:15:44.644825,4,7637
5673,759.36,2025-02-09 17:45:25.003467,1,2626
5674,517.84,2024-06-29 14:30:14.520460,2,3495
5675,168.7,2023-11-06 12:15:14.925191,4,689
5676,240.47,2022-10-21 17:30:20.379422,1,5223
5677,434.04,2023-09-25 13:45:33.297223,2,794
5678,197.94,2022-10-20 16:00:36.895893,1,1428
5679,655.46,2023-10-13 12:45:44.696488,4,6285
5680,64.28,2025-01-30 11:15:42.316539,2,9443
5681,595.48,2024-03-28 12:30:32.657369,3,1548
5682,720.52,2023-06-01 14:15:33.164304,4,9512
5683,282.03,2024-06-03 09:00:15.274825,3,636
5684,454.7,2024-09-29 17:00:20.097850,2,2747
5685,460.81,2023-07-07 18:30:31.951611,1,929
5686,782.26,2023-10-22 13:45:09.803137,3,4134
5687,780.36,2025-01-21 08:45:50.304047,1,173
5688,615.53,2023-06-04 12:30:50.902616,2,7506
5689,231.32,2022-07-27 11:15:05.843009,5,6122
5690,260.84,2025-06-08 12:15:19.584838,5,322
5691,361.78,2024-08-02 15:30:34.421521,2,6469
5692,263.13,2024-10-20 15:15:51.070649,5,8349
5693,298.04,2023-12-12 11:15:07.212484,1,5046
5694,546.3,2024-11-06 09:30:15.645212,5,6582
5695,266.2,2023-12-30 11:00:03.902587,4,2966
5696,110.95,2023-01-04 09:30:19.132878,1,61
5697,354.39,2024-09-22 12:45:35.013292,1,7601
5698,648.78,2024-03-21 14:00:04.574162,4,3859
5699,292.95,2023-08-30 09:00:15.276537,4,9478
5700,327.31,2024-11-20 14:45:58.902236,2,2438
5701,61.9,2025-01-19 12:45:45.560754,3,5784
5702,763.75,2023-04-08 18:45:28.325781,3,9521
5703,367.2,2022-06-18 18:30:35.302061,2,3550
5704,401.23,2023-12-21 18:00:23.662230,4,7156
5705,789.83,2023-03-13 14:15:23.962396,2,8326
5706,424.79,2023-03-18 13:00:52.088521,5,8363
5707,115.45,2024-12-04 18:30:52.799367,3,1182
5708,427.42,2023-03-29 10:15:58.750769,3,3515
5709,661.83,2024-02-18 16:45:41.400099,2,1898
5710,465.88,2024-12-19 14:15:41.151969,2,3543
5711,734.66,2022-10-03 12:30:50.025564,2,1163
5712,66.88,2023-05-14 17:15:32.755397,4,6117
5713,176.51,2024-03-13 10:45:28.485278,3,8186
5714,646.13,2022-11-24 13:45:17.778653,3,8314
5715,205.81,2022-06-21 14:45:46.607832,2,6269
5716,456.41,2024-08-05 17:15:20.948853,5,3865
5717,742.76,2024-12-13 11:30:50.280544,3,4546
5718,614.09,2022-11-28 08:30:58.041910,1,8387
5719,625.96,2023-08-08 17:15:40.771468,3,6009
5720,604.35,2024-08-03 15:30:30.716479,2,4234
5721,583.88,2023-09-01 13:45:41.539779,5,3438
5722,537.43,2025-05-27 16:30:54.557702,4,3023
5723,248.62,2023-12-17 16:45:35.331801,5,6596
5724,283.47,2025-04-26 11:30:46.651217,2,4420
5725,526.43,2025-01-27 15:00:56.412024,3,5397
5726,311.22,2023-09-14 09:30:04.380323,2,3578
